amoblado,bathroom,baulera,bedroom,dimension,garage,latitud,longitud,neighborhood,price,status,type_offer,year_built,riesgo
0,7.0,0,5.0,468,2,-16.486856,-68.140495,Centro,360000.0,2,Venta,,bajo
0,4.0,0,3.0,241,2,-16.514803,-68.057266,Achumani,285000.0,2,Venta,,alto
0,5.0,0,4.0,280,2,-16.503227,-68.08129100000001,Irpavi,195000.0,1,Venta,2018.0,moderado
0,4.0,0,4.0,377,2,-16.534229,-68.102592,Seguencoma,270000.0,2,Venta,,bajo
0,4.0,0,3.0,152,3,-16.54645,-68.05423,El Pedregal,149000.0,1,Venta,2018.0,alto
0,5.0,0,5.0,650,2,-16.535351000000002,-68.074448,Achumani,490000.0,2,Venta,,alto
0,4.0,0,3.0,673,2,-16.54751,-68.068787,Auquisamaña,650000.0,2,Venta,,bajo
0,5.0,0,5.0,650,2,-16.535351000000002,-68.074448,Achumani,490000.0,2,Venta,,alto
0,5.0,0,4.0,450,3,-16.544701,-68.073273,Los Pinos,580000.0,2,Venta,,moderado
0,6.0,0,5.0,450,2,-16.519045000000002,-68.060539,Achumani,413000.0,1,Venta,2015.0,alto
0,5.0,0,4.0,296,3,-16.519228,-68.06489599999999,Achumani,390000.0,2,Venta,2014.0,alto
0,4.0,0,4.0,300,2,-16.567636,-68.105186,Mallasilla,359000.0,2,Venta,2017.0,alto
0,4.0,0,3.0,237,2,-16.521685,-68.05351999999999,Achumani,195000.0,1,Venta,,alto
0,5.0,0,3.0,250,2,-16.527243,-68.06280500000001,Achumani,280000.0,2,Venta,,alto
0,5.0,0,5.0,410,4,-16.489689000000002,-68.119293,Miraflores,450000.0,2,Venta,,muy bajo
0,5.0,0,5.0,430,3,-16.525263,-68.0616,Achumani,260000.0,1,Venta,2019.0,alto
0,6.0,0,4.0,600,5,-16.522631,-68.048798,Achumani,570000.0,2,Venta,2004.0,alto
0,5.0,0,5.0,410,4,-16.489689000000002,-68.119293,Miraflores,450000.0,2,Venta,,muy bajo
0,6.0,0,6.0,720,5,-16.53603,-68.077698,Achumani,800000.0,2,Venta,,alto
0,2.0,0,3.0,215,1,-16.488657,-68.10011300000001,Pampahasi,300000.0,2,Venta,1984.0,bajo
0,6.0,0,6.0,720,5,-16.53603,-68.077698,Achumani,800000.0,2,Venta,,alto
0,5.0,0,4.0,620,5,-16.537254,-68.072968,Calacoto,890000.0,2,Venta,,bajo
0,3.0,0,3.0,207,1,-16.525108,-68.05193299999999,Achumani,189000.0,1,Venta,2018.0,alto
0,4.0,0,3.0,232,2,-16.522589,-68.052231,Achumani,215000.0,1,Venta,,alto
0,5.0,0,4.0,475,3,-16.509399,-68.08551800000001,Irpavi,380000.0,2,Venta,,moderado
0,5.0,0,4.0,500,3,-16.522683999999998,-68.057991,Achumani,555000.0,2,Venta,,alto
0,5.0,0,4.0,500,3,-16.523836,-68.060608,Achumani,555000.0,2,Venta,,alto
0,4.0,0,5.0,370,2,-16.544107,-68.095566,Seguencoma,355000.0,2,Venta,2000.0,bajo
0,4.0,0,3.0,467,4,-16.542818,-68.065536,Cota Cota,470000.0,2,Venta,2014.0,moderado
0,7.0,0,5.0,180,2,-16.579523000000002,-68.080864,La Florida,198000.0,2,Venta,2010.0,moderado
0,4.0,1,4.0,457,1,-16.520267,-68.06178299999999,Achumani,460000.0,2,Venta,,alto
0,6.0,0,4.0,480,5,-16.55986,-68.093781,Aranjuez,850000.0,2,Venta,,moderado
0,4.0,0,4.0,420,3,-16.516154999999998,-68.06189,Achumani,559000.0,2,Venta,,alto
0,3.0,0,3.0,300,4,-16.513248,-68.05998199999999,Achumani,285000.0,2,Venta,,alto
0,3.0,0,3.0,160,0,-16.520986999999998,-68.113113,Obrajes,148000.0,2,Venta,2010.0,bajo
0,3.0,0,4.0,680,4,-16.543945,-68.084259,Calacoto,780000.0,2,Venta,,bajo
0,5.0,0,4.0,362,1,-16.558542000000003,-68.093262,Aranjuez,290000.0,2,Venta,,moderado
0,3.0,0,4.0,680,4,-16.544624,-68.084351,Calacoto,780000.0,2,Venta,,bajo
0,4.0,0,4.0,943,1,-16.522842,-68.108994,Obrajes,760000.0,2,Venta,,bajo
0,7.0,1,7.0,550,4,-16.543507,-68.061691,Cota Cota,660000.0,2,Venta,1993.0,moderado
0,4.0,0,4.0,943,1,-16.525251,-68.110901,Obrajes,760000.0,2,Venta,,bajo
0,8.0,0,12.0,910,8,-16.541281,-68.087914,Calacoto,1183000.0,2,Venta,,bajo
0,4.0,0,3.0,223,2,-16.527252,-68.053093,Achumani,153000.0,2,Venta,,alto
0,6.0,0,4.0,355,2,-16.559036,-68.09816,Aranjuez,320000.0,2,Venta,2016.0,moderado
0,4.0,0,3.0,223,2,-16.527252,-68.053093,Achumani,153000.0,1,Venta,,alto
0,5.0,0,4.0,450,3,-16.544701,-68.073273,Los Pinos,580000.0,2,Venta,,moderado
0,4.0,0,5.0,450,3,-16.518532,-68.062584,Achumani,390000.0,2,Venta,,alto
0,3.0,0,4.0,198,2,-16.539469,-68.040756,Chasquipampa,175000.0,2,Venta,2008.0,bajo
0,5.0,0,4.0,300,4,-16.541307,-68.085472,Calacoto,485000.0,2,Venta,,bajo
0,6.0,0,6.0,378,5,-16.540356,-68.098732,Seguencoma,375000.0,2,Venta,,bajo
0,5.0,0,4.0,300,3,-16.489689000000002,-68.119293,Miraflores,360000.0,2,Venta,,muy bajo
0,5.0,0,4.0,300,3,-16.489689000000002,-68.119293,Miraflores,360000.0,2,Venta,,muy bajo
0,6.0,0,6.0,378,5,-16.539455,-68.098412,Seguencoma,375000.0,1,Venta,2011.0,bajo
0,5.0,0,3.0,400,3,-16.56514,-68.10067,Mallasilla,560000.0,2,Venta,,alto
0,4.0,0,4.0,307,1,-16.540758,-68.063416,Cota Cota,170000.0,2,Venta,,moderado
0,5.0,0,5.0,346,2,-16.545864,-68.07914,San Miguel,400000.0,2,Venta,,bajo
0,5.0,0,5.0,346,2,-16.545864,-68.07914,San Miguel,400000.0,2,Venta,,bajo
0,2.0,0,3.0,225,1,-16.528446,-68.049759,Achumani,165400.0,2,Venta,,alto
0,4.0,0,3.0,209,2,-16.530556,-68.03569,Ovejuyo,285000.0,2,Venta,,moderado
0,2.0,0,3.0,225,1,-16.528446,-68.049759,Achumani,165400.0,2,Venta,,alto
0,4.0,0,4.0,350,2,-16.524723,-68.106728,Obrajes,262000.0,2,Venta,1995.0,bajo
0,6.0,0,6.0,390,5,-16.536434,-68.097961,Seguencoma,390000.0,2,Venta,,bajo
0,5.0,0,4.0,480,2,-16.558214000000003,-68.095665,Aranjuez,850000.0,2,Venta,2010.0,moderado
0,6.0,0,4.0,850,2,-16.548920000000003,-68.087296,La Florida,1500000.0,2,Venta,,moderado
0,4.0,0,3.0,209,2,-16.530556,-68.03569,Ovejuyo,285000.0,2,Venta,,moderado
0,4.0,0,4.0,655,3,-16.489689000000002,-68.119293,Miraflores,395000.0,2,Venta,,muy bajo
0,4.0,0,4.0,517,2,-16.540113,-68.09648100000001,Seguencoma,300000.0,2,Venta,,bajo
0,3.0,0,3.0,226,1,-16.528446,-68.049759,Achumani,199600.0,2,Venta,,alto
0,4.0,0,4.0,276,2,-16.528246,-68.102898,Obrajes,300000.0,2,Venta,,bajo
0,4.0,0,4.0,329,2,-16.543816,-68.075096,Los Pinos,390000.0,2,Venta,,moderado
0,3.0,0,3.0,246,2,-16.535425,-68.068649,Achumani,285000.0,2,Venta,2000.0,alto
0,4.0,0,5.0,320,4,-16.541327,-68.069115,Cota Cota,320000.0,2,Venta,,moderado
0,4.0,0,4.0,655,3,-16.489689000000002,-68.119293,Miraflores,395000.0,2,Venta,,muy bajo
0,7.0,1,7.0,504,3,-16.521317,-68.063278,Achumani,430000.0,2,Venta,2012.0,alto
0,4.0,0,4.0,329,2,-16.543816,-68.075096,Los Pinos,390000.0,2,Venta,,moderado
0,4.0,0,5.0,400,2,-16.522907,-68.06752,Achumani,620000.0,2,Venta,,alto
0,4.0,1,3.0,287,0,-16.527851000000002,-68.088974,Irpavi,420000.0,2,Venta,,moderado
0,3.0,0,5.0,700,5,-16.518887,-68.063393,Achumani,480000.0,2,Venta,,alto
0,4.0,1,4.0,294,1,-16.543556,-68.085587,Calacoto,350000.0,2,Venta,,bajo
0,5.0,0,4.0,455,4,-16.54855,-68.086235,La Florida,600000.0,2,Venta,1983.0,moderado
0,5.0,0,4.0,455,4,-16.54862,-68.086205,La Florida,600000.0,2,Venta,1983.0,moderado
0,8.0,0,5.0,600,5,-16.531679,-68.087898,Irpavi,720000.0,2,Venta,2000.0,moderado
0,3.0,1,4.0,500,4,-16.535889,-68.07254,Achumani,580000.0,2,Venta,1985.0,alto
0,4.0,1,4.0,400,3,-16.513281,-68.05257399999999,Achumani,258000.0,2,Venta,,alto
0,6.0,0,4.0,250,2,-16.520279000000002,-68.080505,Alto Irpavi,215000.0,2,Venta,,bajo
0,4.0,0,3.0,673,2,-16.54751,-68.068787,Auquisamaña,650000.0,2,Venta,,bajo
0,5.0,0,3.0,375,2,-16.562597,-68.104309,Mallasilla,285000.0,2,Venta,2018.0,alto
0,4.0,0,5.0,450,3,-16.518288000000002,-68.05699200000001,Achumani,390000.0,2,Venta,,alto
0,4.0,0,4.0,315,3,-16.54241,-68.09650400000001,Seguencoma,240000.0,2,Venta,,bajo
0,4.0,0,4.0,315,3,-16.542801,-68.096458,Seguencoma,240000.0,2,Venta,,bajo
0,6.0,0,5.0,485,2,-16.547972,-68.07251,Auquisamaña,277000.0,2,Venta,,bajo
0,3.0,0,3.0,247,1,-16.519594,-68.062164,Achumani,390000.0,2,Venta,,alto
0,4.0,0,5.0,333,2,-16.520357,-68.06244699999999,Achumani,220000.0,2,Venta,,alto
1,6.0,1,4.0,592,2,-16.547507999999997,-68.087639,La Florida,650000.0,2,Venta,2014.0,moderado
0,4.0,0,5.0,333,2,-16.520357,-68.06244699999999,Achumani,220000.0,2,Venta,,alto
0,8.0,0,4.0,1000,10,-16.548545999999998,-68.08845500000001,La Florida,150000.0,2,Venta,,moderado
0,10.0,0,19.0,3293,0,-16.494965,-68.135483,Centro,5000000.0,2,Venta,1917.0,bajo
0,4.0,0,3.0,305,2,-16.527138,-68.062187,Achumani,283000.0,1,Venta,2018.0,alto
0,3.0,0,4.0,346,0,-16.544106,-68.08045200000001,San Miguel,430000.0,1,Venta,2005.0,bajo
0,3.0,0,5.0,315,2,-16.535010999999997,-68.101669,Seguencoma,255000.0,1,Venta,2010.0,bajo
0,3.0,0,4.0,307,1,-16.5425,-68.059853,Cota Cota,170000.0,1,Venta,2010.0,moderado
0,4.0,0,4.0,190,2,-16.546120000000002,-68.056549,El Pedregal,220000.0,1,Venta,2011.0,alto
0,4.0,0,5.0,495,5,-16.535917,-68.097298,Seguencoma,375000.0,2,Venta,,bajo
0,5.0,0,4.0,350,1,-16.526415,-68.105896,Obrajes,270000.0,2,Venta,,bajo
0,3.0,0,3.0,300,2,-16.529478,-68.07012900000001,Achumani,315000.0,2,Venta,,alto
0,3.0,0,4.0,309,4,-16.509657,-68.07914,Alto Irpavi,385000.0,2,Venta,,bajo
0,4.0,0,4.0,495,2,-16.527773,-68.071114,Achumani,780000.0,2,Venta,,alto
0,7.0,0,5.0,468,2,-16.486856,-68.140495,Centro,360000.0,2,Venta,,bajo
0,6.0,0,6.0,620,5,-16.547974,-68.08631899999999,La Florida,1200000.0,2,Venta,,moderado
0,4.0,0,4.0,264,2,-16.517941,-68.07995600000001,Alto Irpavi,185000.0,2,Venta,,bajo
0,6.0,0,6.0,297,2,-16.517696,-68.060005,Achumani,220000.0,2,Venta,,alto
0,4.0,0,4.0,764,2,-16.541044,-68.068466,Cota Cota,550000.0,2,Venta,,moderado
0,7.0,0,7.0,460,3,-16.546131,-68.089333,La Florida,540000.0,2,Venta,,moderado
0,5.0,0,3.0,450,2,-16.516132,-68.064079,Achumani,390000.0,2,Venta,,alto
0,6.0,0,3.0,378,2,-16.562859,-68.103386,Mallasilla,290000.0,2,Venta,,alto
0,4.0,0,3.0,291,4,-16.535774,-68.07624799999999,Achumani,423000.0,2,Venta,,alto
0,10.0,1,4.0,780,5,-16.489023,-68.123581,Miraflores,550000.0,2,Venta,,muy bajo
0,5.0,0,5.0,324,2,-16.529636,-68.099571,Obrajes,295000.0,2,Venta,,bajo
0,5.0,0,5.0,360,3,-16.517576000000002,-68.05592299999999,Achumani,335000.0,2,Venta,,alto
0,4.0,0,3.0,274,2,-16.565992,-68.103737,Mallasilla,290000.0,1,Venta,2018.0,alto
0,10.0,0,4.0,780,5,-16.49074,-68.123795,Miraflores,550000.0,1,Venta,2010.0,muy bajo
0,5.0,0,5.0,460,5,-16.522732,-68.06276700000001,Achumani,320000.0,2,Venta,,alto
0,5.0,0,4.0,315,2,-16.524235,-68.05256700000001,Achumani,225000.0,2,Venta,,alto
0,5.0,0,5.0,360,3,-16.517576000000002,-68.05592299999999,Achumani,335000.0,2,Venta,,alto
0,5.0,0,4.0,315,2,-16.524235,-68.05256700000001,Achumani,225000.0,2,Venta,,alto
0,7.0,1,5.0,560,6,-16.541567,-68.054764,Cota Cota,368000.0,2,Venta,,moderado
0,4.0,0,4.0,400,2,-16.541656,-68.055672,Cota Cota,380000.0,2,Venta,,moderado
0,5.0,0,5.0,380,5,-16.512428,-68.058136,Achumani,439000.0,2,Venta,,alto
0,4.0,0,5.0,300,4,-16.5044,-68.082298,Irpavi,320000.0,2,Venta,2010.0,moderado
0,5.0,0,5.0,380,5,-16.512428,-68.058136,Achumani,439000.0,2,Venta,,alto
0,5.0,0,4.0,410,2,-16.536814,-68.05345200000001,Chasquipampa,270000.0,2,Venta,,bajo
0,4.0,0,3.0,304,0,-16.528906,-68.08470200000001,Irpavi,500000.0,2,Venta,,moderado
0,6.0,0,6.0,470,3,-16.521191,-68.081886,Alto Irpavi,315000.0,2,Venta,,bajo
0,5.0,0,4.0,421,3,-16.544249,-68.067841,Cota Cota,580000.0,2,Venta,,moderado
0,5.0,0,4.0,410,2,-16.536814,-68.05345200000001,Chasquipampa,270000.0,2,Venta,,bajo
0,2.0,0,3.0,271,2,-16.539291,-68.060364,Cota Cota,265000.0,2,Venta,,moderado
0,6.0,0,4.0,345,2,-16.512421,-68.057358,Achumani,375000.0,2,Venta,,alto
0,5.0,0,3.0,271,2,-16.539394,-68.057663,Cota Cota,280000.0,2,Venta,2005.0,moderado
0,2.0,0,1.0,200,0,-16.492085999999997,-68.132462,Centro,143000.0,2,Venta,1930.0,bajo
0,13.0,0,15.0,555,1,-16.512014,-68.127831,Sopocachi,639999.0,2,Venta,2016.0,moderado
0,5.0,0,3.0,271,2,-16.539804,-68.057724,Cota Cota,265000.0,2,Venta,,moderado
0,4.0,0,5.0,320,2,-16.529293,-68.08644100000001,Irpavi,520000.0,2,Venta,1984.0,moderado
0,14.0,1,10.0,923,2,-16.565622,-68.113167,Mallasilla,980000.0,2,Venta,1998.0,alto
0,4.0,0,3.0,270,1,-16.518414,-68.061035,Achumani,238000.0,2,Venta,,alto
0,1.0,0,2.0,200,0,-16.514129999999998,-68.131111,Sopocachi,250000.0,2,Venta,1998.0,moderado
0,2.0,0,3.0,224,1,-16.490648,-68.14964300000001,Centro,380000.0,2,Venta,1998.0,bajo
0,5.0,0,5.0,267,3,-16.569445,-68.117805,Mallasilla,239000.0,1,Venta,2019.0,alto
0,7.0,0,6.0,700,10,-16.569592999999998,-68.11769100000001,Mallasilla,590000.0,1,Venta,2019.0,alto
0,6.0,0,5.0,451,3,-16.535805,-68.09818299999999,Seguencoma,445000.0,1,Venta,1990.0,bajo
0,2.0,0,3.0,120,5,-16.532131,-68.109138,Seguencoma,92000.0,2,Venta,2015.0,bajo
0,4.0,0,3.0,180,5,-16.567625,-68.09030200000001,Mallasa,355000.0,2,Venta,,alto
0,2.0,0,15.0,1500,7,-16.49164,-68.138237,Centro,1280000.0,2,Venta,,bajo
0,4.0,0,4.0,295,3,-16.53603,-68.077698,Achumani,330000.0,2,Venta,,alto
0,3.0,0,3.0,260,2,-16.520557,-68.066078,Achumani,248000.0,2,Venta,,alto
0,4.0,0,3.0,370,2,-16.522934,-68.063156,Achumani,198000.0,2,Venta,2001.0,alto
0,3.0,0,3.0,310,3,-16.520863000000002,-68.06223299999999,Achumani,259000.0,2,Venta,,alto
0,3.0,0,3.0,250,3,-16.525425,-68.084824,Irpavi,180000.0,2,Venta,,moderado
0,4.0,0,3.0,250,2,-16.526127,-68.06352199999999,Achumani,286000.0,1,Venta,2017.0,alto
0,3.0,0,3.0,350,3,-16.528128,-68.07061,Achumani,1500.0,2,Alquiler,,alto
0,4.0,0,3.0,365,2,-16.553434,-68.082024,La Florida,370000.0,2,Venta,,moderado
0,3.0,0,4.0,250,3,-16.560471,-68.09549,Aranjuez,440000.0,2,Venta,,moderado
0,7.0,0,4.0,600,5,-16.548271,-68.08538100000001,La Florida,3000.0,2,Alquiler,2014.0,moderado
0,4.0,0,5.0,500,2,-16.52886,-68.078461,Koani,260000.0,2,Venta,2000.0,bajo
0,5.0,0,4.0,650,5,-16.56184,-68.092636,Aranjuez,3000.0,2,Alquiler,,moderado
0,6.0,0,4.0,360,4,-16.527033,-68.065407,Achumani,2200.0,2,Alquiler,2003.0,alto
0,5.0,0,12.0,470,1,-16.512785,-68.124237,Sopocachi,2300.0,2,Alquiler,,moderado
0,7.0,0,4.0,862,2,-16.547026000000002,-68.077065,Auquisamaña,5000.0,2,Alquiler,2015.0,bajo
0,3.0,0,3.0,300,2,-16.564529,-68.112808,Mallasilla,1500.0,2,Alquiler,2012.0,alto
0,4.0,0,3.0,300,2,-16.521767,-68.054893,Achumani,650.0,2,Alquiler,2010.0,alto
0,4.0,0,3.0,350,4,-16.548014000000002,-68.09013399999999,La Florida,1000.0,2,Alquiler,1980.0,moderado
0,5.0,0,4.0,350,3,-16.523947,-68.065407,Achumani,1350.0,2,Alquiler,2012.0,alto
0,4.0,0,4.0,200,2,-16.541204,-68.087624,Calacoto,1800.0,2,Alquiler,,bajo
0,2.0,0,3.0,220,1,-16.512707000000002,-68.123924,Sopocachi,1000.0,2,Alquiler,1985.0,moderado
0,4.0,0,4.0,200,2,-16.540169,-68.089088,Calacoto,1800.0,2,Alquiler,,bajo
0,6.0,0,4.0,550,2,-16.560436,-68.093002,Aranjuez,2500.0,2,Alquiler,,moderado
0,3.0,0,4.0,300,2,-16.528328,-68.075623,Achumani,1200.0,2,Alquiler,,alto
0,1.0,0,8.0,300,0,-16.508413,-68.128387,Sopocachi,1519.5369030390739,2,Alquiler,1978.0,moderado
0,4.0,0,3.0,510,4,-16.525208,-68.067581,Achumani,2300.0,2,Alquiler,,alto
0,4.0,0,4.0,300,3,-16.524565,-68.06648299999999,Achumani,1000.0,1,Alquiler,2011.0,alto
0,4.0,0,4.0,300,3,-16.531557,-68.070686,Achumani,1300.0,1,Alquiler,2006.0,alto
0,4.0,0,2.0,250,3,-16.54353,-68.085945,Calacoto,1300.0,2,Alquiler,2011.0,bajo
0,4.0,0,4.0,250,2,-16.529761999999998,-68.069427,Achumani,1000.0,2,Alquiler,,alto
0,3.0,0,4.0,500,1,-16.491688,-68.144287,Centro,1100.0,2,Alquiler,1990.0,bajo
0,5.0,0,4.0,350,3,-16.521643,-68.071587,Achumani,1350.0,2,Alquiler,2011.0,alto
0,4.0,0,5.0,350,2,-16.514104999999997,-68.12912,Sopocachi,1900.0,2,Alquiler,,moderado
0,3.0,0,4.0,300,2,-16.543941,-68.078735,San Miguel,1800.0,1,Alquiler,2011.0,bajo
0,5.0,0,6.0,540,2,-16.524719,-68.11069499999999,Obrajes,3500.0,2,Alquiler,,bajo
0,1.0,0,8.0,140,0,-16.508438,-68.128349,Sopocachi,1519.5369030390739,2,Alquiler,1978.0,moderado
0,1.0,0,9.0,140,0,-16.508392,-68.128342,Sopocachi,1519.5369030390739,2,Alquiler,1978.0,moderado
0,3.0,0,2.0,200,0,-16.524851,-68.086525,Irpavi,600.0,1,Alquiler,2015.0,moderado
0,7.0,1,4.0,500,5,-16.518477999999998,-68.061676,Achumani,2500.0,2,Alquiler,,alto
0,4.0,0,3.0,280,4,-16.51152,-68.057129,Achumani,1600.0,2,Alquiler,2008.0,alto
0,4.0,0,4.0,260,3,-16.529131,-68.07124300000001,Achumani,1650.0,1,Alquiler,2005.0,alto
0,4.0,0,4.0,280,2,-16.542744,-68.080261,San Miguel,2000.0,2,Alquiler,2005.0,bajo
0,3.0,0,5.0,500,3,-16.529663,-68.092308,San Alberto,2000.0,2,Alquiler,2005.0,alto
0,1.0,0,4.0,168,1,-16.537603,-68.100952,Seguencoma,651.2301013024602,2,Alquiler,2010.0,bajo
0,4.0,0,4.0,550,4,-16.533958,-68.08006999999999,Koani,1600.0,2,Alquiler,2000.0,bajo
0,4.0,0,4.0,450,4,-16.544022000000002,-68.068214,Calacoto,490000.0,2,Venta,2000.0,bajo
0,4.0,0,4.0,540,4,-16.543663000000002,-68.08543399999999,Calacoto,1200000.0,2,Venta,,bajo
0,4.0,0,4.0,350,2,-16.540976999999998,-68.062294,Cota Cota,1350.0,2,Alquiler,2017.0,moderado
0,6.0,0,7.0,700,6,-16.523079,-68.085709,Irpavi,440000.0,2,Venta,,moderado
0,6.0,0,7.0,700,6,-16.523079,-68.085709,Irpavi,440000.0,2,Venta,,moderado
0,3.0,0,3.0,214,3,-16.516314,-68.06175999999999,Achumani,210000.0,2,Venta,2010.0,alto
0,4.0,0,4.0,479,2,-16.518597,-68.058304,Achumani,380000.0,2,Venta,,alto
0,4.0,0,4.0,540,4,-16.543663000000002,-68.08543399999999,Calacoto,1200000.0,2,Venta,,bajo
0,4.0,0,3.0,670,2,-16.550371,-68.08401500000001,La Florida,800000.0,2,Venta,,moderado
0,4.0,0,4.0,250,2,-16.519420999999998,-68.051765,Achumani,2200.0,1,Alquiler,2019.0,alto
0,5.0,0,6.0,450,3,-16.528088,-68.104065,Obrajes,2400.0,2,Alquiler,,bajo
0,4.0,0,4.0,250,2,-16.519410999999998,-68.051765,Achumani,2200.0,1,Alquiler,2019.0,alto
